date,nq_log_return,nq_log_range,nq_body_log,nq_upper_wick_log,nq_lower_wick_log,nq_vol_5d,nq_vol_10d,vxn_log_close,vxn_log_range,vxn_log_return,day_of_week,target
2006-02-22,0.013104690923402273,0.018257859995402193,0.012030237450305847,0.0039444760446052385,0.0022831465004911067,0.011011816895326643,0.010262594593182866,2.7304638058861697,0.04049671542554556,0.0058843028327491,2,0.010591572831093465
2006-02-23,-0.0031225559818510717,0.010591572831093465,-0.0016311492071281464,0.007476338257599302,0.001484085366366017,0.010805292032607954,0.009749854006362494,2.7466296928572342,0.02796932270817276,0.01616588697106458,3,0.0066844211003944665
2006-02-24,0.0025143189667131693,0.0066844211003944665,0.0025622054220963975,0.0009837238073222565,0.0031384918709758125,0.009726709794161913,0.009108177654370447,2.7186603701490615,0.016399186922228193,-0.02796932270817276,4,0.012225341272960932
2006-02-27,0.011363778807473857,0.012225341272960932,0.008415578370171595,0.0032030205498534414,0.0006067423529358962,0.010307894894056162,0.009567423931070008,2.7060482162691324,0.034906391109306156,-0.012612153879929089,0,0.017685761616018425
2006-02-28,-0.014907212324472674,0.017685761616018425,-0.011823962009097855,0.0029003793750232987,0.0029614202318972715,0.011436063714964254,0.010233947299785166,2.771963512531802,0.06917138968692571,0.06591529626266945,1,0.01463000683080562
2006-03-01,0.014270043177360137,0.01463000683080562,0.011072602139149623,0.001574397615112133,0.0019830070765438634,0.011732331855650766,0.010727399196634981,2.740194639652674,0.041341317392033616,-0.03176887287912766,2,0.009659834470252093
2006-03-02,-0.00047216162162921904,0.009659834470252093,0.004040599194273575,0.003500779415141153,0.002118455860837365,0.01149925035221066,0.010612319347553004,2.771963512531802,0.0427469425300826,0.03176887287912766,3,0.013986202680136728
2006-03-03,-0.0056008453307976325,0.013986202680136728,-0.00048082542913263637,0.012549053417462375,0.0009563238335417168,0.012064988414205198,0.010406920586982659,2.78932294936639,0.03242176251086404,0.01735943683458796,4,0.015337791369895548
2006-03-06,-0.008574227079899188,0.015337791369895548,-0.011272000799588788,0.0013254460530855994,0.0027403445172211605,0.011002798399662242,0.010458550682097315,2.8633431116363086,0.0659322549936543,0.07402016226991881,0,0.009773024154108967
2006-03-07,-0.005355779295733498,0.009773024154108967,-0.003431728069256401,0.0012531463415070832,0.0050881497433454825,0.009094708486706732,0.009863270444901793,2.8735646826837065,0.024057121306630957,0.010221571047397848,1,0.013294963749788558
2006-03-08,0.0005055649538769913,0.013294963749788558,0.003357263221826834,0.00372386142918657,0.0062138390987751535,0.00380853135081449,0.008795957232668296,2.8604850848416996,0.05424876061509476,-0.013079597842006851,2,0.016269530552290412
2006-03-09,-0.010142375020183891,0.016269530552290412,-0.01281055567562106,0.0033191669935481727,0.0001398078831211791,0.004078727700419629,0.00925767860952138,2.8786365531407747,0.047899592163904714,0.018151468299075102,3,0.014011857883764023
2006-03-10,0.0019068998160776118,0.014011857883764023,0.0017974566475977838,0.0054938683882470585,0.006720532847919181,0.005364955221519131,0.009229342638372058,2.8690346681376235,0.033139799978202156,-0.009601885003151178,4,0.007717270703352597
2006-03-13,0.003367674221045114,0.007717270703352597,-0.0009428048569004588,0.005049605794517298,0.00172486005193484,0.005654583782954943,0.008268024276310678,2.847812143477369,0.042632203460109874,-0.02122252466025465,0,0.019197555837724423
2006-03-14,0.01640845034010585,0.019197555837724423,0.01813929954081228,0.0010582562969121412,0.0,0.009464616345355425,0.008949119634565015,2.7549338039876257,0.09750529533746866,-0.09287833948974322,1,0.008794214507170217
2006-03-15,0.007885985382494631,0.008794214507170217,0.00392635935578145,0.0002596734964344094,0.0046081816549543575,0.009666856368200086,0.008050676417396263,2.7369615174193824,0.049109705261681125,-0.017972286568243234,2,0.014227796526707692
2006-03-16,-0.009135896586327519,0.014227796526707692,-0.012988127050188147,0.0012396694765195448,0.0,0.009305451201164277,0.008556566382813024,2.748552137084977,0.043471007751112456,0.011590619665594382,3,0.008510562564246982
2006-03-17,0.003929012421137301,0.008510562564246982,0.0017694063951205763,0.0031391931089874703,0.003601963060138935,0.009230676434652163,0.008502072340944708,2.731766705367784,0.045909751359260564,-0.01678543171719271,4,0.0064394189411283165
2006-03-20,0.0019675860807195633,0.0064394189411283165,-0.0011361611353546408,0.002445416418455082,0.0028578413873185937,0.009294291041428116,0.00794516868720737,2.7682041430792563,0.030002221687130515,0.03643743771147223,0,0.02159964370991574
2006-03-21,-0.009823226742882163,0.02159964370991574,-0.009592282806043961,0.011247704824175031,0.0007596560796967466,0.008001536992927095,0.008459554440256839,2.7750856595161313,0.04439541605719599,0.006881516436874957,1,0.009678925158305596
2006-03-22,0.0022993244590248096,0.009678925158305596,0.007610951457842852,0.0014366609420575216,0.0006313127584052225,0.00673399064824776,0.00847428517313419,2.778819295684189,0.032161117864474065,0.0037336361680577745,2,0.009265646056516808
2006-03-23,-0.0033402376062454664,0.009265646056516808,-0.0008316345266470293,0.0024847905207012744,0.005949221009168504,0.0056416554303197804,0.007733032446896673,2.774462009456489,0.029095170307901874,-0.00435728622769993,3,0.010957210189137534
2006-03-24,0.005420081687209866,0.010957210189137534,0.0016205983788486478,0.004603006746505933,0.004733605063782953,0.005995235038635699,0.00783041234929454,2.7669478327590045,0.04798896072726544,-0.007514176697484665,4,0.005639436257875552
2006-03-27,0.00048799936308707714,0.005639436257875552,0.001012008291152,0.004103144309334894,0.0005242836573886578,0.005866063179548081,0.007823301427134633,2.779440235075385,0.03303058091651989,0.012492402316380602,0,0.015851412181503655
2006-03-28,-0.004532354811471961,0.015851412181503655,-0.004811955320088934,0.007998383841045786,0.003041073020368934,0.004079807877960012,0.00601586058274384,2.7911650610066143,0.042877056841647665,0.011724825931229255,1,0.02148842315674404
2006-03-29,0.018248136010435623,0.02148842315674404,0.015812441947552713,0.004345439767102555,0.001330541442088773,0.00923685603750115,0.008136458636916387,2.760642677762601,0.08911743185775522,-0.03052238324401335,2,0.011724037926367892
2006-03-30,0.0028366668083847912,0.011724037926367892,0.0012122359092190393,0.006719360717161393,0.003792441299987459,0.008519151107046355,0.0074000506841737385,2.78130062502572,0.057775438403692814,0.02065794726311898,3,0.008052766484184737
2006-03-31,-0.002942275988600862,0.008052766484184737,-0.005426487837550731,0.0015691425937340853,0.0010571360528999207,0.009092948238654176,0.007493589948057199,2.7917783838887393,0.03994390107004664,0.010477758863019382,4,0.010583599339154759
2006-04-03,0.0018238088244828532,0.010583599339154759,-0.004880339299798919,0.004618767759673403,0.0010844922796824363,0.009026697904850643,0.007491797447839716,2.804571795802497,0.028340715726432375,0.012793411913757602,0,0.008850823377115624
2006-04-04,0.005713784109704356,0.008850823377115624,0.004454873226068301,0.002257799821530959,0.002138150329516364,0.007965206081576966,0.006537038218286645,2.788708118196038,0.035133834642145256,-0.015863677606458904,1,0.010340680548721615
2006-04-05,0.009387474011846919,0.010340680548721615,0.00608982573591188,0.0013783763694750206,0.002872478443334714,0.004588657496243707,0.006876125039382202,2.7675761852085703,0.03533058427990543,-0.02113193298746774,2,0.01067732553702605
2006-04-06,0.0037212443193892497,0.01067732553702605,0.0028732535425310957,0.0037189860188941992,0.004085085975600755,0.0045802933875670375,0.006467719121505744,2.749192151755261,0.03857579719460924,-0.01838403345330919,3,0.017062508559748224
2006-04-07,-0.009340823420846078,0.017062508559748224,-0.011947840314767255,0.0037149705079455586,0.0013996977370354102,0.007064596700925485,0.007682164372422172,2.7650604630255966,0.03954596242703046,0.0158683112703355,4,0.008923711558858294
2006-04-10,-0.002423114026262496,0.008923711558858294,-0.003362873639204622,0.0018363217016617028,0.003724516217991969,0.007378642359358268,0.007822455650213691,2.797281311569803,0.022404862797343217,0.03222084854420659,0,0.01694207337981357
2006-04-11,-0.00844811489489139,0.01694207337981357,-0.011410790489838618,0.0009856583520688744,0.004545624537906079,0.008005841083780262,0.008284037405797126,2.835563575129299,0.05150595969751759,0.03828226355949571,1,0.005644453428176099
2006-04-12,0.00020531545086655,0.005644453428176099,-0.0002463658631430832,0.003366424937497392,0.002031662627535624,0.005597755556896593,0.005954982538043696,2.835563575129299,0.02531782504465241,0.0,2,0.011982841192017979
2006-04-13,0.004284660943578267,0.011982841192017979,0.004448938578879513,0.005231464692531773,0.0023024379206066925,0.005776176253730348,0.006047071740197365,2.793616098770161,0.05901769667667933,-0.04194747635913787,3,0.0190357582106202
2006-04-17,-0.010421684665581132,0.0190357582106202,-0.009743963989217619,0.0033900637346508944,0.005901730486751688,0.006078370922964152,0.006883384457443513,2.8512843383355686,0.04977872066171507,0.057668239565407564,0,0.018272273677164996
2006-04-18,0.018895883255737544,0.018272273677164996,0.01613748926256431,0.002134784414600688,0.0,0.011740507598157464,0.009248314921814956,2.793616098770161,0.12252750395767009,-0.057668239565407564,1,0.007792209591015009
2006-04-19,0.004276636717549742,0.007792209591015009,0.002500226852779619,3.456407364765823e-05,0.005257418664587732,0.010522676621268353,0.009180562812493756,2.721953108779221,0.0892150422394078,-0.07166298999094023,2,0.00965392692018785
2006-04-20,-0.002968586420162289,0.00965392692018785,-0.003233805177920601,0.0039414730221567496,0.002478648720110499,0.010857609902657892,0.008749711572737054,2.742129544250154,0.06006423172404052,0.020176435470933285,3,0.020723270853648224
2006-04-21,-0.011565264006290654,0.020723270853648224,-0.01608390527289938,0.0002705700548020218,0.0043687955259468225,0.012508872303125532,0.009302174986523673,2.7675761852085703,0.0530306255190105,0.0254466409584162,4,0.00823940935582268
2006-04-24,-0.0015108235173473261,0.00823940935582268,-4.106029117778576e-05,0.0026510405906252643,0.00554730847401963,0.01129195745203291,0.008913708688577516,2.74791171253357,0.06209324783766279,-0.019664472675000155,0,0.009882992049234929
2006-04-25,-0.0029167286429059303,0.009882992049234929,-0.005789952379180896,0.0,0.004093039670054033,0.005668308443301183,0.008924025803248707,2.7466296928572342,0.026685197306344666,-0.0012820196763358993,1,0.00792606527242068
2006-04-26,0.0004289372922157142,0.00792606527242068,-0.0013092721278420427,0.003262595011307212,0.0033541981332714244,0.0046057372853986756,0.008535747650514935,2.7440606508911505,0.019243711028461785,-0.0025690419660837627,2,0.02315066835453372
2006-04-27,0.008738621312152084,0.02315066835453372,0.0129596676127548,0.006183033139777194,0.004007967602001727,0.007276260830467172,0.00898749083587295,2.721953108779221,0.07873978415600202,-0.022107542111929668,3,0.010523937028709796
2006-04-28,-0.00961433672518286,0.010523937028709796,-0.002824273063547267,0.006993855969191998,0.000705807995970531,0.006614775786868772,0.009439068945193614,2.7414849919454967,0.03335783648383117,0.019531883166275854,4,0.017062516268601335
2006-05-01,-0.008325199418591112,0.017062516268601335,-0.011899712395904594,0.0015454962831258356,0.003617307589570906,0.007407328148452471,0.00921902331114822,2.7930039023103626,0.039756810174935264,0.05151891036486589,0,0.006223754174350837
2006-05-02,0.00196655119794098,0.006223754174350837,-0.0017854007583935072,0.00249554130862073,0.0019428121073366,0.007630472851315687,0.006391172256510674,2.7593768258516564,0.028294805722764327,-0.03362707645870611,1,0.008455988598127462
2006-05-03,-0.002150331091960389,0.008455988598127462,-0.0037408127903635346,0.0005315931599776391,0.004183582647786288,0.007566119660403657,0.005983348201176185,2.7459880355456865,0.03370746690506321,-0.013388790305969955,2,0.01116103138703739
2006-05-04,0.008697158515746928,0.01116103138703739,0.007446689246028093,0.003714342141009297,0.0,0.007551584942342021,0.006996491940947712,2.704042151617877,0.046212830267641,-0.04194588392780929,3,0.005761843860837779
2006-05-05,0.007502479817966368,0.005761843860837779,0.0012844631916602012,0.0013702364219438934,0.003107144247233684,0.0070338239103941965,0.006571890017916224,2.669309393934482,0.02064768372367043,-0.03473275768339512,4,0.005213610942244706
2006-05-08,0.000810724042580091,0.005213610942244706,0.000869060003957145,0.003433883665710624,0.0009106672725769371,0.0045948208602964065,0.0065424742593706954,2.692598127536089,0.028322869491389735,0.023288733601606992,0,0.004497957877763525
2006-05-09,-0.002369798269052481,0.004497957877763525,-0.00044404765062733276,0.002217214237488996,0.0018366959896471968,0.005282606521076842,0.0065128286853794685,2.683757531984173,0.03179167008650374,-0.008840595551915964,1,0.009699088667780131
2006-05-10,-0.009600863945160576,0.009699088667780131,-0.0066862713439448385,0.0006972545127252872,0.0023155628111100057,0.007504962690196955,0.007265510944599637,2.6979998909369054,0.040192913995983126,0.014242358952732292,2,0.024300343053720752
2006-05-11,-0.022278143955485774,0.024300343053720752,-0.021623001211196424,0.0004486242134156271,0.0022287176291087007,0.011363555934382335,0.00926093066584816,2.7549338039876257,0.059358788755788705,0.056933913050720264,3,0.0107153245228222
2006-05-12,-0.013160234520136704,0.0107153245228222,-0.008534095328969649,0.001471827948221538,0.0007094012456310139,0.009133409189036072,0.00958183847343601,2.8390784858167852,0.0737494381304411,0.08414468182915957,4,0.012787939909845392
2006-05-15,-0.0006298736945016259,0.012787939909845392,0.003388470411381128,0.0032489440594760666,0.006150525438988197,0.008748561094284641,0.009494747484851344,2.892591565384329,0.06350461090140502,0.05351307956754381,0,0.012120529710546002
2006-05-16,-0.006806955909724799,0.012120529710546002,-0.007320633644871677,0.0012708542817430057,0.0035290417839313193,0.008026017409229117,0.009377002763841923,2.8524390993250943,0.040658281340884006,-0.040152466059234726,1,0.01445363315809356
2006-05-17,-0.015379132265630702,0.01445363315809356,-0.007663256806440977,0.004730580265490225,0.0020597960861623577,0.008277121114564478,0.009999746397245029,2.973486637303112,0.1172098045417056,0.1210475379780176,2,0.015933721705177817
2006-05-18,-0.007407425384280408,0.015933721705177817,-0.013063977639930613,0.0028256716121264347,4.407245312076924e-05,0.0058069590723060244,0.008704073419897025,3.0111133492969895,0.06176057573162819,0.03762671199387757,3,0.0180302413992246
2006-05-19,0.008626232611899098,0.0180302413992246,0.006920207201773998,0.0022587286807924656,0.008851305516658137,0.00893369353965434,0.00891581606447175,3.042138682785304,0.1058588883427638,0.031025333488314377,4,0.015160801744551478
2006-05-22,-0.010227932443075183,0.015160801744551478,-0.0021497127368421687,0.004448633830890891,0.008562455176818418,0.008973802597831988,0.008541642071230133,3.115291549229524,0.07747530104526845,0.07315286644422025,0,0.020651928096044436
2006-05-23,-0.009868189809972172,0.020651928096044436,-0.01799505382860289,0.0026568742674415446,0.0,0.009125383349848368,0.008326355608577118,3.099190995681273,0.11486069751673966,-0.016100553548251018,1,0.020284765135959226
2006-05-24,0.00709394515009798,0.020284765135959226,0.007884558637421435,0.004067165709437326,0.008333040789100465,0.009405159604611317,0.009682895309526617,3.0869431466430717,0.12369217332381233,-0.01224784903820142,2,0.013197389012248983
2006-05-25,0.012264844228071503,0.013197389012248983,0.006075922056874461,0.000337458666328061,0.0067840082890464615,0.010778533935323052,0.009789321938055307,2.980110919774326,0.09265881409513987,-0.10683222686874583,3,0.006977413721631187
2006-05-26,0.00417332918330704,0.006977413721631187,0.0007348788671972528,5.600409705230902e-05,0.006186530757381625,0.010220050100943,0.00942636422167387,2.922085729279452,0.05712816437810275,-0.05802519049487387,4,0.022080009105649445
2006-05-30,-0.022080009105649445,0.022080009105649445,-0.017550252424164192,0.004529756681485253,0.0,0.01404376221609985,0.011367177169274396,3.0955776257847805,0.11699151882709735,0.17349189650532848,1,0.012395633109101745
2006-05-31,0.005261998199264539,0.012395633109101745,0.0024149070020591523,0.005177871540131385,0.004802854566911208,0.013457030848570322,0.011668170566992217,3.0661906945405133,0.06775867907579247,-0.029386931244267167,2,0.02314762635783918
2006-06-01,0.02314762635783918,0.02314762635783918,0.022198457415702144,0.0,0.0009491689421370353,0.01669728025478514,0.01328492477875739,2.9370433095675357,0.13099081865426632,-0.12914738497297762,3,0.016816598897261947
2006-06-02,-0.002272771376131466,0.016816598897261947,-0.008206003358508518,6.155158948395467e-05,0.008549043949269475,0.016279304722436307,0.013016151807679593,2.9112630712673986,0.06367491503142286,-0.025780238300137093,4,0.022198845999435335
2006-06-05,-0.022192500644518276,0.022198845999435335,-0.01797378177603015,0.004218718868488125,6.3453549170588985e-06,0.01925435145559766,0.014709224305226209,3.0397491407186252,0.10980207749203208,0.12848606945122665,0,0.015056941727037199
2006-06-06,-0.0013384454622586972,0.015056941727037199,-0.004149034940986951,0.0012382705881694989,0.009669636197880749,0.016291156278452686,0.014386199177500092,3.099190995681273,0.098335904013652,0.059441854962647867,1,0.018008828331013582
2006-06-07,-0.006476499496151256,0.018008828331013582,-0.008619704748880963,0.008577394188911569,0.0008117293932210501,0.016282972857216256,0.01418144061769508,3.1587011407245402,0.10095205811668029,0.059510145043267126,2,0.026395486950894664
2006-06-08,-0.00234742148434286,0.026395486950894664,0.003656944601218015,0.003222311871909689,0.01951623047776696,0.008762202563838138,0.013951204466132005,3.2031528892039214,0.1351555196706875,0.04445174847938116,3,0.015986197868764762
2006-06-09,-0.006798426232299093,0.015986197868764762,-0.010869405488065809,0.004581528505233301,0.0005352638754656525,0.008387140128547094,0.01319073251114007,3.145013946698448,0.07191080399747696,-0.058138942505473246,4,0.022632267962628738
2006-06-12,-0.019966222785351206,0.022632267962628738,-0.021692717094397018,0.0009263827233869648,1.3168144844755147e-05,0.007439667784786548,0.013902942709259167,3.244153608247806,0.07576366211330887,0.09913966154935805,0,0.01638470033244932
2006-06-13,-0.002278499957729885,0.01638470033244932,-0.0044664184865723655,0.008404884086732345,0.0035133977591446097,0.007258316773671631,0.012632172013779296,3.2476576085026045,0.09604456491733648,0.003504000254798356,1,0.012225186124269705
2006-06-14,0.00880186197419075,0.012225186124269705,0.0071945158108865925,0.0008687271740503988,0.004161943139332713,0.010380190571909713,0.0129513661068795,3.1929424678971787,0.06404750869301301,-0.054715140605425816,2,0.029953497662009276
2006-06-15,0.027597791090451018,0.029953497662009276,0.02246154930735411,0.002355706571558258,0.0051362417830969065,0.017876992409305622,0.013990945596176965,2.9688747841172605,0.18977570238618302,-0.22406768377991826,3,0.011669266447513316
2006-06-16,-0.00653079599300721,0.011669266447513316,-0.003634236610904118,0.002896559382103092,0.0051384704545061055,0.01784641611855759,0.014040289348822526,3.0768513494610796,0.14938736712989442,0.10797656534381916,4,0.0160890914703673
2006-06-19,-0.0089338688980245,0.0160890914703673,-0.012472454430292323,0.00032512966173925406,0.003291507378335723,0.01497627130348014,0.012594099251928679,3.0928590258240662,0.05595220338127893,0.01600767636298661,0,0.013423707502715487
2006-06-20,-0.00040035072803057403,0.013423707502715487,-0.001052203382626793,0.009771831524519214,0.00259967259556948,0.01481048759136078,0.012601634651741554,3.045950022365369,0.05938668040121531,-0.046909003458697196,1,0.023969023925516808
2006-06-21,0.016170168124943984,0.023969023925516808,0.014659936790668127,0.007798855800572824,0.0015102313342758578,0.01573231664828729,0.01364615235441915,2.978586106957683,0.1334637588899894,-0.06736391540768594,2,0.017661935355940628
2006-06-22,-0.012193094308481811,0.017661935355940628,-0.01063485531761632,0.001628132419705608,0.005398947618618699,0.01123061490345573,0.014220052916829384,3.035433614742034,0.0834625444266952,0.05684750778435088,3,0.014651477607801944
2006-06-23,-0.0022153588553770476,0.014651477607801944,-0.000270697287959365,0.009896310999627289,0.00448446932021529,0.010994992379202786,0.014065843129335636,3.013572221660296,0.08564781916965947,-0.02186139308173818,4,0.007934180320036788
2006-06-26,0.0032955501047169378,0.007934180320036788,0.0017301394860993469,0.003399963971721043,0.002804076862216398,0.01026812132075349,0.012195130527885498,3.036394251610185,0.03023984484515374,0.022822029949889355,0,0.021588562081025664
2006-06-27,-0.018922676289983897,0.021588562081025664,-0.018903379178635937,0.001958012650498553,0.0007271702518911738,0.01365221688634916,0.013909511570909035,3.096030022474581,0.08627653965684567,0.059635770864395976,1,0.011583399278222828
2006-06-28,0.007340380401966939,0.011583399278222828,0.00452832691272409,0.0002600178186762392,0.006795054546822499,0.010878585219793104,0.013821942365955919,3.065724680942298,0.05757313437095135,-0.030305341532283148,2,0.030292287548134844
2006-06-29,0.030292287548134844,0.030292287548134844,0.025260269420319226,0.0,0.005032018127815618,0.017797540172400386,0.014421692564093164,2.886475304637442,0.5064015759606844,-0.17924937630485616,3,0.010394317900894734
2006-06-30,-0.006536413223549253,0.010394317900894734,-0.009502544455256334,0.0003520395671419152,0.0005397338784964845,0.01827086552462903,0.014422009506431414,2.884241863403715,0.04580120941966381,-0.0022334412337268184,4,0.007091194330149264
2006-07-03,0.006971459083412235,0.007091194330149264,0.003549235214560298,0.0001197352467370294,0.003422223868851937,0.01835477454623435,0.014104053112246011,2.8724340744705708,0.23423086539212923,-0.01180778893314427,0,0.022743713901073548
2006-07-05,-0.02057269507274828,0.022743713901073548,-0.012407043602625123,0.008165651470123159,0.0021710188283252663,0.01887359567860822,0.01587706317561547,2.9846713609086963,0.07855278571465885,0.11223728643812558,2,0.011361669976569289
2006-07-06,-0.0015455822389283114,0.011361669976569289,-0.003018186497500075,0.0055875903670594695,0.002755893112009744,0.018839785442775193,0.014873989848199765,2.9856818991681933,0.0420574646814873,0.0010105382594969292,3,0.01537095523897758
2006-07-07,-0.0115648513707729,0.01537095523897758,-0.006337012823909305,0.006219848642208703,0.0028140937728595716,0.010363509679963709,0.014824622309170213,3.004196355748666,0.058502061658668225,0.018514456580472682,4,0.019401329449386218
2006-07-10,-0.008387330415446037,0.019401329449386218,-0.011687632761373301,0.002816424059663092,0.004897272628349825,0.010391474715937307,0.014992378277450202,3.0359140485290044,0.049986329946602126,0.031717692780338425,0,0.01712325927611058
2006-07-11,0.007963495338580096,0.01712325927611058,0.011065205750174556,0.001245041500802735,0.00481301202513329,0.010729375195826197,0.015244840755586173,3.004692030048148,0.07233222781247628,-0.031222018480856484,1,0.02195400024624128
2006-07-12,-0.020827834243733356,0.02195400024624128,-0.017155151018905634,0.003672683224827722,0.0011261660025079223,0.010811418002703556,0.015496643360701676,3.0942192064410157,0.09225724650969047,0.08952717639286778,2,0.01903123388414496
2006-07-13,-0.015639847855520195,0.01903123388414496,-0.008340402426949112,0.01067051592896373,2.0315528232117686e-05,0.010912263129288535,0.015711659780421983,3.2051824915485305,0.08999098122533766,0.11096328510751485,3,0.01629765679751216
2006-07-14,-0.01087643049556597,0.01629765679751216,-0.011174013936930294,0.0011558872547379195,0.003967755605843948,0.010887027430681045,0.010136849412887528,3.2035591548437723,0.03496433809827115,-0.001623336704758227,4,0.010432369112898243
2006-07-17,0.0043198079642126075,0.010432369112898243,0.004169378019788006,0.004558854403263091,0.0017041366898471466,0.012579012180672373,0.010877383890475602,3.199489129737002,0.03255265793840456,-0.0040700251067704585,0,0.021221029448867945
2006-07-18,0.0026114770251099984,0.021221029448867945,0.0001901285321865842,0.003701579731853144,0.017329321184828217,0.011130380571201939,0.010327933249714689,3.173459935789306,0.06585072014149462,-0.026029193947695983,1,0.020920434083202544
2006-07-19,0.012325758405126841,0.020920434083202544,0.015563951316178049,0.005165737505245183,0.00019074526177931261,0.011508335633351513,0.01090754447545362,3.1280754571998757,0.1065114225833006,-0.04538447858943018,2,0.02083485677150687
2006-07-20,-0.016034183709661143,0.02083485677150687,-0.02041210784598224,0.0,0.0004227489255246297,0.011630576422633033,0.011469176122748313,3.145013946698448,0.059824371811176835,0.016938489498572462,3,0.009060735418940702
2006-07-21,-0.01028525165476779,0.009060735418940702,-0.003877102953277145,0.004053413986913945,0.0011302184787496117,0.011514239511702969,0.01140231232755261,3.144152311557585,0.03666575763437141,-0.0008616351408630152,4,0.01716688529840127
2006-07-24,0.020762625484050723,0.01716688529840127,0.01560334697413257,0.0,0.0015635383242686984,0.015289814597003482,0.014006118690042979,3.0809921490312377,0.08177739439597209,-0.06316016252634737,0,0.012811461185552986
2006-07-25,0.004832036311708698,0.012811461185552986,0.004380120711707569,0.0030968667721076315,0.005334473701737785,0.015348651334662131,0.013777637058678101,3.0689827565651293,0.05975377630562839,-0.012009392466108437,1,0.016650805963474014
2006-07-26,-0.0011016422387664093,0.016650805963474014,0.0027863706219379836,0.007732780431433106,0.006131654910102924,0.0142991529244532,0.012250087555323658,3.029650517569806,0.07156128381862548,-0.039332238995323454,2,0.020680241513197473
2006-07-27,-0.006303920524627138,0.020680241513197473,-0.012414734682780093,0.006491907943524389,0.0017735988868929908,0.012131369074015349,0.011323353548208502,3.03447214590683,0.07027273991872773,0.004821628337023931,3,0.016710681545452744
2006-07-28,0.02125996816553055,0.016710681545452744,0.01483504136569902,0.0004633443703605522,0.0014122958093931715,0.0126107958447734,0.012395210172025512,2.9580304182537716,0.0726955286012525,-0.07644172765305823,4,0.01065034770505946
2006-07-31,-0.0005762072183390643,0.01065034770505946,0.0017372594213860282,0.005569306753716141,0.0033437815299572904,0.010618659837546729,0.012444358048028684,3.012097623887479,0.03640389669843014,0.05406720563370726,0,0.01486797718036037
2006-08-01,-0.016357803762574896,0.01486797718036037,-0.00887006469565943,0.0,0.00599791248470094,0.013774543917963589,0.013835656854092299,3.0624558663436994,0.11817793521902198,0.05035824245622056,1,0.013396075788221218
2006-08-02,0.01041071596308818,0.013396075788221218,0.006579476138450779,0.006662304709772471,0.00015429493999796762,0.014609895298882687,0.013671480102320943,3.0373539665407203,0.05490809070350089,-0.025101899802979055,2,0.022518397985463068
2006-08-03,0.006721862832962167,0.022518397985463068,0.01573277631419323,0.00515685050651804,0.0016287711647517966,0.013976486491741134,0.012420512242826427,3.0502204985744896,0.048264259059138226,0.012866532033769307,3,0.026410384704294465
2006-08-04,-0.004485092573798255,0.026410384704294465,-0.012430439788762015,0.0048416504334865,0.00913829448204595,0.01046323805039397,0.011857141728511704,3.074081201165457,0.10714466881953033,0.023860702590967175,4,0.009529629122729588
2006-08-07,-0.006477713242950323,0.009529629122729588,-0.004873922162436983,0.0,0.004655706960292605,0.010752462749870573,0.01050695404381915,3.129826044730509,0.029606007576118643,0.05574484356505227,0,0.01631078963478938
2006-08-08,-0.00626398498351044,0.01631078963478938,-0.009484714483765089,0.0012068225508494734,0.005619252600174818,0.007982465216898669,0.010618236418890783,3.128951134034731,0.07207543176612541,-0.0008749106957779418,1,0.02360471681766363
2006-08-09,0.0005655497668710652,0.02360471681766363,-0.012189460646027328,0.00929269038676317,0.0021225657848731316,0.005636030757741323,0.010617642825273181,3.0726933323507546,0.10526010418193721,-0.05625780168397654,2,0.014593377825038445
2006-08-10,0.007136381692174787,0.014593377825038445,0.009515309136646444,0.002436428767371268,0.002641639921020733,0.005796928782301774,0.010602847156468006,3.0378334788320487,0.07234314037910794,-0.03485985351870591,3,0.008264807926238404
2006-08-11,-0.006396250461078168,0.008264807926238404,-0.0029282893084481287,0.000583288462904008,0.004753230154886268,0.006066333094990713,0.008098220072830717,2.9987277559107772,0.05104394286041991,-0.03910572292127146,4,0.014581183005040188
2006-08-14,0.005092119512460691,0.014581183005040188,-0.004220447403167071,0.009965854733230195,0.0003948808686429217,0.006271431611678399,0.008369516710555264,2.9502117901910383,0.06068981943206131,-0.04851596571973893,0,0.016979688647864144
2006-08-15,0.026481095130461263,0.016979688647864144,0.012849211316154019,0.00022805580458129526,0.00390242152712883,0.012279388572735183,0.010364121452901246,2.917230033020351,0.04106467072559283,-0.03298175717068741,1,0.019597747497634543
2006-08-16,0.022954860933915633,0.019597747497634543,0.015132504508112987,0.0,0.004465242989521556,0.013555706803754838,0.011959612743955919,2.9439125127714383,0.05007777184985551,0.026682479751087396,2,0.014043820530499573
2006-08-17,0.002245738986651702,0.014043820530499573,0.005492975737674044,0.0070481055886135735,0.0015027392042119558,0.01407550435607575,0.011952344531429212,2.9423314485395675,0.09294285096869981,-0.0015810642318707657,3,0.01304763108702467
2006-08-18,0.0018221907449342822,0.01304763108702467,0.00302399720844182,0.0011981798666669263,0.008825454011915923,0.011997594300726068,0.011611388485055416,2.915064411838267,0.08993604040208147,-0.027267036701300373,4,0.007183616546487137
2006-08-21,-0.009778292991770243,0.007183616546487137,-0.0032232760602894928,0.0008552082149089202,0.003105132271288724,0.015409147308728078,0.012005160953094373,2.9892110987999296,0.038246551263608985,0.07414668696166249,0,0.013761136799496754
