date,predict
2022-09-13,0.02205584324149879
2022-09-14,0.01808037886998353
2022-09-15,0.01900250966228316
2022-09-16,0.017476310036977055
2022-09-19,0.016929675635362816
2022-09-20,0.018038378232517954
2022-09-21,0.021512021897376835
2022-09-22,0.018015582712511104
2022-09-23,0.019935905366936353
2022-09-26,0.021538832093954186
2022-09-27,0.021890246103677014
2022-09-28,0.019445299400168557
2022-09-29,0.02173052363852033
2022-09-30,0.022837044816156567
2022-10-03,0.020107225587172043
2022-10-04,0.01802496684763593
2022-10-05,0.02203832335437714
2022-10-06,0.021722902029887012
2022-10-07,0.02091300036636498
2022-10-10,0.02295592152179389
2022-10-11,0.023718575188833923
2022-10-12,0.020979332227467017
2022-10-13,0.023321182050522787
2022-10-14,0.028156952189224208
2022-10-17,0.018531032898837268
2022-10-18,0.022470498348638
2022-10-19,0.022900843421475737
2022-10-20,0.022586759487595504
2022-10-21,0.01906388916452653
2022-10-24,0.01975357741536417
2022-10-25,0.017129963860376466
2022-10-26,0.021197243995593428
2022-10-27,0.019030540169634333
2022-10-28,0.014512898926454078
2022-10-31,0.016685744275019756
2022-11-01,0.017492131106639493
2022-11-02,0.021150870500459076
2022-11-03,0.018771333501475914
2022-11-04,0.018390770436064983
2022-11-07,0.01587364265101952
2022-11-08,0.019050696726989537
2022-11-09,0.017470274229725254
2022-11-10,0.01474826694258665
2022-11-11,0.014422745123914732
2022-11-14,0.017397716141309978
2022-11-15,0.018281267126865335
2022-11-16,0.01590856374056841
2022-11-17,0.015358757447651377
2022-11-18,0.014443129423664101
2022-11-21,0.013121178952575578
2022-11-22,0.012860894347868992
2022-11-23,0.012447718565334897
2022-11-25,0.010240165326652683
2022-11-28,0.0135583213669545
2022-11-29,0.013048401793580479
2022-11-30,0.0145559642161683
2022-12-01,0.014102458886654805
2022-12-02,0.013182455905012772
2022-12-05,0.015346388356729216
2022-12-06,0.015675830936538113
2022-12-07,0.01396995955582606
2022-12-08,0.013149830353316736
2022-12-09,0.015016140647675584
2022-12-12,0.01579580717550198
2022-12-13,0.016686002793580113
2022-12-14,0.01636754422428809
2022-12-15,0.015005079793443472
2022-12-16,0.01507399696697929
2022-12-19,0.014075203336252074
2022-12-20,0.014112011510732507
2022-12-21,0.011155980582772052
2022-12-22,0.019107846195391142
2022-12-23,0.012854477623561657
2022-12-27,0.013449560776698169
2022-12-28,0.01583061444577702
2022-12-29,0.011388970591679051
2022-12-30,0.013403583677972087
2023-01-03,0.01680453832387213
2023-01-04,0.015058604948560485
2023-01-05,0.013800449334118592
2023-01-06,0.013759574778970694
2023-01-09,0.014909420514667385
2023-01-10,0.013009686460841689
2023-01-11,0.012580765557642638
2023-01-12,0.013567377957795664
2023-01-13,0.011365368309560977
2023-01-17,0.012029078589738304
2023-01-18,0.015002018692753482
2023-01-19,0.013136911898200614
2023-01-20,0.012576765261181793
2023-01-23,0.013676774797752216
2023-01-24,0.01211199193838319
2023-01-25,0.013771267772042427
2023-01-26,0.01122959807385816
2023-01-27,0.012013943870234696
2023-01-30,0.01321909469278921
2023-01-31,0.011774164871323132
2023-02-01,0.014032933377314451
2023-02-02,0.012350853605331434
2023-02-03,0.013580769054665005
2023-02-06,0.012995737170202514
2023-02-07,0.013385493190115904
2023-02-08,0.013301256876039187
2023-02-09,0.01463240319651615
2023-02-10,0.011949052458058603
2023-02-13,0.012702241016798633
2023-02-14,0.01463633747487728
2023-02-15,0.011500494037882497
2023-02-16,0.014460871649980288
2023-02-17,0.011937769457798106
2023-02-21,0.013881685841243944
2023-02-22,0.013811957842971763
2023-02-23,0.013675057875126795
2023-02-24,0.012840171022213982
2023-02-27,0.014962505229370619
2023-02-28,0.012989422639368742
2023-03-01,0.012450054639316036
2023-03-02,0.012217280733748462
2023-03-03,0.010574598022233416
2023-03-06,0.012630681588908541
2023-03-07,0.013744933458726788
2023-03-08,0.012105833845493375
2023-03-09,0.016566091488538316
2023-03-10,0.017730607400554464
2023-03-13,0.02059003455835136
2023-03-14,0.016451310871883732
2023-03-15,0.017049505838879004
2023-03-16,0.014124378937584723
2023-03-17,0.016583117327541322
2023-03-20,0.014653186316246515
2023-03-21,0.012221185170284012
2023-03-22,0.016020230823874215
2023-03-23,0.01699573303109911
2023-03-24,0.013958917845937596
2023-03-27,0.013552567542877309
2023-03-28,0.01192106349555393
2023-03-29,0.010202821476701806
2023-03-30,0.01096713917954775
2023-03-31,0.010183980559165112
2023-04-03,0.010220151732313065
2023-04-04,0.012455585401430184
2023-04-05,0.010645913971275912
2023-04-06,0.009912444130370795
2023-04-10,0.010526800130183218
2023-04-11,0.010526267973346647
2023-04-12,0.012113087522977233
2023-04-13,0.009159015889538125
2023-04-14,0.011164094399944369
2023-04-17,0.008719386659280954
2023-04-18,0.0093270419776711
2023-04-19,0.008268471988050313
2023-04-20,0.009966691590071642
2023-04-21,0.008191123340325679
2023-04-24,0.008385545855788249
2023-04-25,0.011736995430807279
2023-04-26,0.011327640037467704
2023-04-27,0.009276822952122303
2023-04-28,0.009395676428355917
2023-05-01,0.010277987898173975
2023-05-02,0.013758760433990472
2023-05-03,0.013752596140887486
2023-05-04,0.012310912096907755
2023-05-05,0.010964947714542221
2023-05-08,0.010218682858131557
2023-05-09,0.010062262156784355
2023-05-10,0.011755094886455849
2023-05-11,0.00951517360001698
2023-05-12,0.010278867464484058
2023-05-15,0.009321647579088939
2023-05-16,0.010596574030556702
2023-05-17,0.009458073732141851
2023-05-18,0.00875364848357381
2023-05-19,0.009985501128214077
2023-05-22,0.009491539168738053
2023-05-23,0.012325259905091469
2023-05-24,0.01149458086461065
2023-05-25,0.011032178609339591
2023-05-26,0.009620287590301518
2023-05-30,0.011017412197001015
2023-05-31,0.010732273069365432
2023-06-01,0.009251463193638792
2023-06-02,0.007867270073843536
2023-06-05,0.01007023469075055
2023-06-06,0.008219221312477517
2023-06-07,0.009382679411795306
2023-06-08,0.007653582804344242
2023-06-09,0.00859725912290968
2023-06-12,0.00830602117522578
2023-06-13,0.007269351865119715
2023-06-14,0.009429522170960011
2023-06-15,0.008698503987095246
2023-06-16,0.007855939445664394
2023-06-20,0.008652786989283297
2023-06-21,0.0078047556351678
2023-06-22,0.0066256418802523075
2023-06-23,0.007771866505668416
2023-06-26,0.009499415765011676
2023-06-27,0.008175728298777406
2023-06-28,0.00803253737192082
2023-06-29,0.00714691561185936
2023-06-30,0.006937227959035497
2023-07-03,0.0066833776744166535
2023-07-05,0.007398956446184674
2023-07-06,0.009560098958148808
2023-07-07,0.009246155929683886
2023-07-10,0.0074550561197083325
2023-07-11,0.00771476265232995
2023-07-12,0.007366217836749274
2023-07-13,0.007088701169480921
2023-07-14,0.0075079199055007335
2023-07-17,0.007146922910366594
2023-07-18,0.0072788829557047735
2023-07-19,0.007500021336249267
2023-07-20,0.008585948613642086
2023-07-21,0.0073759060797084644
2023-07-24,0.007537549504583036
2023-07-25,0.007614449390852075
2023-07-26,0.007530651934390728
2023-07-27,0.009859627303961262
2023-07-28,0.0067371237439644
2023-07-31,0.007302978651455689
2023-08-01,0.006535278150407463
2023-08-02,0.010022353506796651
2023-08-03,0.00920691507979585
2023-08-04,0.01096763008016889
2023-08-07,0.008017570555207028
2023-08-08,0.00946731781250663
2023-08-09,0.009242493524678196
2023-08-10,0.011184611479185059
2023-08-11,0.007722784942033964
2023-08-14,0.007452953491513837
2023-08-15,0.009790616642364598
2023-08-16,0.010674413908055371
2023-08-17,0.01042304479921762
2023-08-18,0.009966941267602385
2023-08-21,0.009774953141412832
2023-08-22,0.009103076120106503
2023-08-23,0.007958595017225224
2023-08-24,0.011539793056709265
2023-08-25,0.01018588721518885
2023-08-28,0.008719584852068472
2023-08-29,0.009607158978980495
2023-08-30,0.007845144312943073
2023-08-31,0.008084809648674996
2023-09-01,0.008480851666192061
2023-09-05,0.008292948791277458
2023-09-06,0.009507215597932592
2023-09-07,0.007490485717632242
2023-09-08,0.007565073710488663
2023-09-11,0.007305800631914818
2023-09-12,0.008847078496294545
2023-09-13,0.0072658202332995915
2023-09-14,0.006562965756530237
2023-09-15,0.009331271950633243
2023-09-18,0.007978387110017577
2023-09-19,0.008566788009027196
2023-09-20,0.010006783774460537
2023-09-21,0.010627296683905697
2023-09-22,0.010458103726730422
2023-09-25,0.009020347278219794
2023-09-26,0.012140537534626258
2023-09-27,0.012756527185027051
2023-09-28,0.010393479846437874
2023-09-29,0.010703488969627603
2023-10-02,0.010293697607752015
2023-10-03,0.012952872948904648
2023-10-04,0.011498626747248218
2023-10-05,0.011362129407869478
2023-10-06,0.01139088144431809
2023-10-09,0.01015137946015707
2023-10-10,0.010307459758778153
2023-10-11,0.008829282056586233
2023-10-12,0.010624009687692232
2023-10-13,0.012708854710478706
2023-10-16,0.00888443252992695
2023-10-17,0.010691632584240296
2023-10-18,0.012504408332463376
2023-10-19,0.014098210421865235
2023-10-20,0.012641383914713308
2023-10-23,0.01348293969548514
2023-10-24,0.011376323290332857
2023-10-25,0.012778652496053637
2023-10-26,0.013322157823050528
2023-10-27,0.012887614326763951
2023-10-30,0.01236040380058709
2023-10-31,0.011584625601275784
2023-11-01,0.010328496138498795
2023-11-02,0.008643657562607881
2023-11-03,0.008501404208899058
2023-11-06,0.008705247332925008
2023-11-07,0.009262826199226656
2023-11-08,0.008663248465319646
2023-11-09,0.009359387783789513
2023-11-10,0.008510287850946112
2023-11-13,0.009005001982917685
2023-11-14,0.008230156594512554
2023-11-15,0.009201554125135878
2023-11-16,0.007879923647820466
2023-11-17,0.007573690601789182
2023-11-20,0.008187649517810452
2023-11-21,0.0069750540584712336
2023-11-22,0.007322539626266801
2023-11-24,0.0058817817846428585
2023-11-27,0.006026769959364605
2023-11-28,0.007000654576229266
2023-11-29,0.008036710018637183
2023-11-30,0.006985608425325235
2023-12-01,0.006675446788789751
2023-12-04,0.007080155566662571
2023-12-05,0.007071034637130269
2023-12-06,0.007935497853028236
2023-12-07,0.006281938563392304
2023-12-08,0.0066539400972258625
2023-12-11,0.006130879870895817
2023-12-12,0.006989665748355574
2023-12-13,0.0068710326026085984
2023-12-14,0.007648111116482527
2023-12-15,0.0062439566426508285
2023-12-18,0.006383525544418904
2023-12-19,0.005891791988845766
2023-12-20,0.01015268366663508
2023-12-21,0.007973652208638637
2023-12-22,0.008629718851924281
2023-12-26,0.007956660678422113
2023-12-27,0.006882555330399818
2023-12-28,0.005746124559978809
2023-12-29,0.007953979728216352
2024-01-02,0.00786497781766079
2024-01-03,0.008262242077945563
2024-01-04,0.009229313165065062
2024-01-05,0.007769834684153806
2024-01-08,0.007861042153016973
2024-01-09,0.008139085988474475
2024-01-10,0.007273506570923953
2024-01-11,0.008389658943638263
2024-01-12,0.0073634317171302095
2024-01-16,0.008157938658959751
2024-01-17,0.007894349099766818
2024-01-18,0.007684299028253822
2024-01-19,0.007729010995519111
2024-01-22,0.007581191053769339
2024-01-23,0.0071031012942993806
2024-01-24,0.007967880683991875
2024-01-25,0.006847208386429032
2024-01-26,0.006736528517841995
2024-01-29,0.006939178056883094
2024-01-30,0.005824456337949188
2024-01-31,0.00960225445304657
2024-02-01,0.00898728634108658
2024-02-02,0.009247845726162263
2024-02-05,0.009518737107766715
2024-02-06,0.008393184711905909
2024-02-07,0.006905352767249906
2024-02-08,0.00627210408104911
2024-02-09,0.00693299977199493
2024-02-12,0.008803127054908072
2024-02-13,0.011789734071014494
2024-02-14,0.008675515352348834
2024-02-15,0.007693053925215746
2024-02-16,0.008997295273269612
2024-02-20,0.009667401922822342
2024-02-21,0.008681328672362322
2024-02-22,0.008374702957099673
2024-02-23,0.009674346465305683
2024-02-26,0.00920980684838925
2024-02-27,0.008367458468598208
2024-02-28,0.007625461358086644
2024-02-29,0.007803257524113243
2024-03-01,0.00689619982522156
2024-03-04,0.007710228261086462
2024-03-05,0.00957927649740506
2024-03-06,0.008765742307309943
2024-03-07,0.007447851644032479
2024-03-08,0.01003133202346035
2024-03-11,0.008360803690481384
2024-03-12,0.008489055789248799
2024-03-13,0.008088371361862967
2024-03-14,0.00908990545559277
2024-03-15,0.00850436121644553
2024-03-18,0.008413904880068643
2024-03-19,0.007533699210355522
2024-03-20,0.007695634462980567
2024-03-21,0.006341907302132872
2024-03-22,0.0057438555679560745
2024-03-25,0.006716613390202031
2024-03-26,0.007399282602661483
2024-03-27,0.00675006658648468
2024-03-28,0.006257839662345504
2024-04-01,0.00779336999098633
2024-04-02,0.0076569789348156225
2024-04-03,0.007453548229770704
2024-04-04,0.010729242655068735
2024-04-05,0.009344439942464077
2024-04-08,0.008871180687301366
2024-04-09,0.009659540668880655
2024-04-10,0.009985641319046366
2024-04-11,0.010017345467011647
2024-04-12,0.011217435856514293
2024-04-15,0.014058960402757116
2024-04-16,0.012007528317075123
2024-04-17,0.01247612872672876
2024-04-18,0.011436537225411323
2024-04-19,0.011877297389959504
2024-04-22,0.010729070942115511
2024-04-23,0.009162912554511212
2024-04-24,0.009739017352557834
2024-04-25,0.010070310239496201
2024-04-26,0.00852680383456187
2024-04-29,0.008287217595940808
2024-04-30,0.010226582017061185
2024-05-01,0.01141093728143253
2024-05-02,0.009787438807140149
2024-05-03,0.00832540016506509
2024-05-06,0.007655307604492849
2024-05-07,0.0074448468139568695
2024-05-08,0.006930683742738648
2024-05-09,0.006948778786331889
2024-05-10,0.0073398117492654204
2024-05-13,0.0074905382829772325
2024-05-14,0.006702159678020628
2024-05-15,0.006450885675828323
2024-05-16,0.00740493870986182
2024-05-17,0.006472980360963299
2024-05-20,0.006855070235636844
2024-05-21,0.006434969484713296
2024-05-22,0.007597199591316242
2024-05-23,0.008384658442117127
2024-05-24,0.006296713268572146
2024-05-28,0.007782342742507801
2024-05-29,0.007654830115747736
2024-05-30,0.008585810503064303
2024-05-31,0.008576527735083222
2024-06-03,0.008652659102109873
2024-06-04,0.007295291618556546
2024-06-05,0.007848672441162335
2024-06-06,0.006684506520195636
2024-06-07,0.008218199228467582
2024-06-10,0.006701986093850678
2024-06-11,0.007366121007587242
2024-06-12,0.007126519116815062
2024-06-13,0.007129200694669158
2024-06-14,0.006586328198922818
2024-06-17,0.007425414641519175
2024-06-18,0.005863912954950358
2024-06-20,0.007556903949797058
2024-06-21,0.0069599557656353
2024-06-24,0.008756512354956184
2024-06-25,0.006665153362990796
2024-06-26,0.006479774672878198
2024-06-27,0.0062140136805819805
2024-06-28,0.008797380341880491
2024-07-01,0.006801910012017348
2024-07-02,0.006731976439833083
2024-07-03,0.006095187967504364
2024-07-05,0.006491830515649923
2024-07-08,0.006324388035150409
2024-07-09,0.005848498273151676
2024-07-10,0.0068278832446145125
2024-07-11,0.0082944025511553
2024-07-12,0.00805622176391741
2024-07-15,0.008480958736379753
2024-07-16,0.006718117790466505
2024-07-17,0.009542694958077792
2024-07-18,0.010926727539021462
2024-07-19,0.011844131822642072
2024-07-22,0.00917631849525829
2024-07-23,0.009477323836216729
2024-07-24,0.012851492429592298
2024-07-25,0.015034454506819067
2024-07-26,0.0105487544797967
2024-07-29,0.011521728880064787
2024-07-30,0.013622037417723856
2024-07-31,0.010089364590829021
2024-08-01,0.016963143621379077
2024-08-02,0.016957558371071206
2024-08-05,0.02830302929847211
2024-08-06,0.022140474345527652
2024-08-07,0.02112349243648114
2024-08-08,0.01710272388149243
2024-08-09,0.014456191150622976
2024-08-12,0.013682606449751599
2024-08-13,0.010600997444260034
2024-08-14,0.010449492985125725
2024-08-15,0.007721512932965895
2024-08-16,0.00839357865842328
2024-08-19,0.008343311434195207
2024-08-20,0.009968342931089018
2024-08-21,0.009288695334810849
2024-08-22,0.010923772115347473
2024-08-23,0.009027516426610064
2024-08-26,0.01034656540148238
2024-08-27,0.008156726877597989
2024-08-28,0.010549402658507907
2024-08-29,0.01004774160604286
2024-08-30,0.008453917184070278
2024-09-03,0.01615355571450092
2024-09-04,0.014246782237170899
2024-09-05,0.014005450244693336
2024-09-06,0.015616513932886737
2024-09-09,0.012007546931515513
2024-09-10,0.012569480845005148
2024-09-11,0.01580740622166482
2024-09-12,0.010538944796774747
2024-09-13,0.009027961147136207
2024-09-16,0.009022527506215615
2024-09-17,0.01038279704408306
2024-09-18,0.012101565026777207
2024-09-19,0.00957630908051516
2024-09-20,0.009020437463772792
2024-09-23,0.007603986043106083
2024-09-24,0.008525536220763665
2024-09-25,0.00852939351627714
2024-09-26,0.008562516243036543
2024-09-27,0.008451322404224568
2024-09-30,0.00889896107461873
2024-10-01,0.012494818900609956
2024-10-02,0.011038849124309214
2024-10-03,0.011329206642436782
2024-10-04,0.0107996891628955
2024-10-07,0.012427204610838337
2024-10-08,0.010830417222121495
2024-10-09,0.0110259193463696
2024-10-10,0.011510956784044311
2024-10-11,0.010455718933956875
2024-10-14,0.010638271008385712
2024-10-15,0.01260263653138082
2024-10-16,0.010575472793452827
2024-10-17,0.010630838450518857
2024-10-18,0.009212777162893126
2024-10-21,0.010085578911710379
2024-10-22,0.009750556549848407
2024-10-23,0.011779145027927807
2024-10-24,0.010033759190279339
2024-10-25,0.012511828428348061
2024-10-28,0.010007385493079609
2024-10-29,0.010783498364538313
2024-10-30,0.011583151417817565
2024-10-31,0.013331819538093594
2024-11-01,0.011676044414137493
2024-11-04,0.013118713031014853
2024-11-05,0.011609432448506695
2024-11-06,0.009807218532286825
2024-11-07,0.00848627023644185
2024-11-08,0.008894670665532664
2024-11-11,0.009417004787597053
2024-11-12,0.01053322592813968
2024-11-13,0.009469550787900965
2024-11-14,0.00870440019527011
2024-11-15,0.01067306576208315
2024-11-18,0.009480450355882238
2024-11-19,0.010070152276747471
2024-11-20,0.00960399431602005
2024-11-21,0.010029215656249904
2024-11-22,0.00674644006426121
2024-11-25,0.008969471487315608
2024-11-26,0.007379580908218176
2024-11-27,0.008341005039015192
2024-11-29,0.006432267724050092
2024-12-02,0.005771643466924973
2024-12-03,0.005918765032052854
2024-12-04,0.0063536630654528106
2024-12-05,0.00638996983994581
2024-12-06,0.0055767491002396904
2024-12-09,0.007985549547044547
2024-12-10,0.007846792767409001
2024-12-11,0.006370459699613998
2024-12-12,0.007413687013189188
2024-12-13,0.007997973971194765
2024-12-16,0.007613452747468873
2024-12-17,0.007858727221411947
2024-12-18,0.02505378489775108
2024-12-19,0.016045408452788897
2024-12-20,0.014441190268488032
2024-12-23,0.012465502422787865
2024-12-24,0.010695661620176504
2024-12-26,0.008994061491582378
2024-12-27,0.011876009978398388
2024-12-30,0.013066404764929552
2024-12-31,0.012017866532911951
2025-01-02,0.013400152748420557
2025-01-03,0.009139258386445668
2025-01-06,0.010627602349150772
2025-01-07,0.01242374493260645
2025-01-08,0.010899071978872469
2025-01-10,0.01251904717086578
2025-01-13,0.011183584452845586
2025-01-14,0.01243770814805581
2025-01-15,0.009550863749279893
2025-01-16,0.010386941243126835
2025-01-17,0.009089151924190783
2025-01-21,0.008848585707941347
2025-01-22,0.008350090836258274
2025-01-23,0.007954447811748202
2025-01-24,0.00815331806429068
2025-01-27,0.011009248038418793
2025-01-28,0.010028288624150675
2025-01-29,0.010888872252645647
2025-01-30,0.009714375725517725
2025-01-31,0.010998492688595306
2025-02-03,0.013435349093981825
2025-02-04,0.009012679142272054
2025-02-05,0.0090890335465771
2025-02-06,0.008099680819560277
2025-02-07,0.010460383614312367
2025-02-10,0.008111859221957894
2025-02-11,0.008035651081984403
2025-02-12,0.009593704289161047
2025-02-13,0.008378159440896545
2025-02-14,0.006895515943861518
2025-02-18,0.007854621806596239
2025-02-19,0.007653691060981883
2025-02-20,0.009000348052540134
2025-02-21,0.012163393134422953
2025-02-24,0.011955193898255527
2025-02-25,0.01262734991132487
2025-02-26,0.012322963152271788
2025-02-27,0.014094572056366276
2025-02-28,0.013089938688685078
2025-03-03,0.017533488221798538
2025-03-04,0.01843265908822596
2025-03-05,0.014886917134868812
2025-03-06,0.01882291406732795
2025-03-07,0.016368097534256366
2025-03-10,0.01998331581682769
2025-03-11,0.02073602743815109
2025-03-12,0.017261035523467368
2025-03-13,0.016142869055065574
2025-03-14,0.01234920299935571
2025-03-17,0.013502108274571078
2025-03-18,0.014034194406403423
2025-03-19,0.014240128643492393
2025-03-20,0.014281617666604613
2025-03-21,0.01173351818793883
2025-03-24,0.00978835754439579
2025-03-25,0.009520965610388185
2025-03-26,0.013052279174986744
2025-03-27,0.012697557409600404
2025-03-28,0.014794207393030655
2025-03-31,0.014763964908128617
2025-04-01,0.014294689423295766
2025-04-02,0.014575320179520927
2025-04-03,0.021099397631319926
2025-04-04,0.05021986447904796
2025-04-07,0.0715470800054219
2025-04-08,0.057536341589116545
2025-04-09,0.04810510781299795
2025-04-10,0.04912987862421621
2025-04-11,0.02846106521201722
2025-04-14,0.024512019719716206
2025-04-15,0.022398957000988647
2025-04-16,0.03405252092717316
2025-04-17,0.026921282664105515
2025-04-21,0.030575463805615707
2025-04-22,0.025963461328802326
2025-04-23,0.02487359632466171
2025-04-24,0.01767134867419226
2025-04-25,0.01664938844549309
2025-04-28,0.017595753621739138
2025-04-29,0.014246454456593224
2025-04-30,0.01624243066090343
2025-05-01,0.01455501413367283
2025-05-02,0.01227724998027849
2025-05-05,0.015232465525808116
2025-05-06,0.015556784355138357
2025-05-07,0.01563458729638414
2025-05-08,0.01361877195683436
2025-05-09,0.01202215149049845
2025-05-12,0.012077880148117264
2025-05-13,0.012084026686700097
2025-05-14,0.012056487534571569
2025-05-15,0.011100532679649463
2025-05-16,0.010581961635314278
2025-05-19,0.010358121139732569
2025-05-20,0.010677293124550095
2025-05-21,0.015428881134825694
2025-05-22,0.012875877669006608
2025-05-23,0.01407958781442712
2025-05-27,0.010532033334981011
2025-05-28,0.013189317071762194
2025-05-29,0.012945848486451498
2025-05-30,0.013161433590462963
2025-06-02,0.011967001976736575
2025-06-03,0.01019555385366253
2025-06-04,0.009488133963237846
2025-06-05,0.011462873580493855
2025-06-06,0.008476576606748122
2025-06-09,0.008828661398234473
2025-06-10,0.00839061997456184
2025-06-11,0.010361506485920166
2025-06-12,0.00869587929861584
2025-06-13,0.012764900110003453
2025-06-16,0.0098477534563756
2025-06-17,0.01281877928558866
2025-06-18,0.012324594328689405
2025-06-20,0.012451984383070044
2025-06-23,0.011659869154448239
2025-06-24,0.009156744295743932
2025-06-25,0.009063194165410767
2025-06-26,0.008073120607630296
