date,close_log,high_log,low_log,target_high,target_low,log_target,log_return,close_log_lag1,Upper_Wick_lag1,Lower_Wick_lag1,Vol_Diaria_lag1,Vol_Rango_Log_lag1
2005-01-20,7.322880285404861,7.335979443302574,7.322880285404861,-0.007220385324250067,-0.020319543221963166,-0.020319543221963166,-0.017851526392118622,7.343199828626824,0.017552801325195766,1.2952259944576383e-05,0.012120060623647216,0.031898161154041205
2005-01-21,7.315644123898058,7.329113440315506,7.314872342173341,0.006233154910645133,-0.008007943231520542,-0.007236161506803285,-0.020319543221963166,7.322880285404861,0.013099157897713098,0.0,0.012283845372799885,0.035853326344190695
2005-01-24,7.300243236383854,7.319752311583462,7.300243236383854,0.004108187685404552,-0.015400887514203987,-0.015400887514203987,-0.007236161506803285,7.315644123898058,0.013469316417448418,0.0007717817247172576,0.0122019535989819,0.06484235239641745
2005-01-25,7.306913840087526,7.316581431665338,7.305591343525124,0.016338195281484502,0.0053481071412697645,0.006670603703672562,-0.015400887514203987,7.300243236383854,0.01950907519960854,0.0,0.012516923993156256,0.02522838178875375
2005-01-26,7.31920909212267,7.322140445749252,7.310088861373667,0.0152266056617254,0.003175021286140556,0.012295252035143811,0.006670603703672562,7.306913840087526,0.00966759157781194,0.0013224965624027973,0.012296444476930866,0.06548165412224272
2005-01-27,7.318241127936223,7.321677848547387,7.311458826687797,0.002468756424717,-0.007750265434872894,-0.0009679641864472899,0.012295252035143811,7.31920909212267,0.00293135362658159,0.009120230749003255,0.0119184797636183,0.052838490855396714
2005-01-28,7.3128602962236995,7.321730702271249,7.304354541212853,0.0034895743350258357,-0.013886586723369732,-0.0053808317125234595,-0.0009679641864472899,7.318241127936223,0.00343672061116429,0.006782301248425604,0.0117042997994584,0.03840478476412734
2005-01-31,7.326222166369136,7.328614631685437,7.321889408039359,0.015754335461737767,0.009029111815659796,0.013361870145436328,-0.0053808317125234595,7.3128602962236995,0.008870406047549295,0.008505755010846272,0.0117042997994584,0.04488452385696995
2005-02-01,7.328870636676489,7.331656089838424,7.324687750712125,0.005433923469288615,-0.0015344156570105127,0.0026484703073528237,0.013361870145436328,7.326222166369136,0.0023924653163014398,0.0043327583297765315,0.011609808921509436,0.03180004642971568
2005-02-02,7.329815244653966,7.333820063131352,7.323467671321636,0.004949426454863293,-0.005402965354853073,0.0009446079774777516,0.0026484703073528237,7.328870636676489,0.0027854531619357914,0.0041828859643633365,0.01118774854525513,0.051152219208495886
2005-02-03,7.31869868062348,7.3252345965037815,7.3145261748033255,-0.004580648150184885,-0.015289069850640935,-0.011116564030486664,0.0009446079774777516,7.329815244653966,0.004004818477385541,0.006347573332330825,0.010897975157826038,0.04553998323198094
2005-02-04,7.335953350893761,7.336266096770085,7.318333918280394,0.017567416146604842,-0.00036476234308580047,0.01725467027028138,-0.011116564030486664,7.31869868062348,0.006535915880301779,0.004172505820154271,0.010935772470218985,0.02752464629421958
2005-02-07,7.332401938439865,7.338485196844038,7.328253469084203,0.002531845950277223,-0.007699881809558384,-0.003551412453895786,0.01725467027028138,7.335953350893761,0.0003127458763234614,0.01761943261336718,0.010658598186920876,0.04218558922246807
2005-02-08,7.334779602320217,7.341101429397677,7.331086525609977,0.008699490957811307,-0.0013154128298884515,0.0023776638803516548,-0.003551412453895786,7.332401938439865,0.006083258404173009,0.0041484693556625984,0.011061759906978707,0.023042472625918187
2005-02-09,7.317750151262654,7.335946827685179,7.31628234489984,0.0011672253649619435,-0.018497257420376556,-0.017029451057562817,0.0023776638803516548,7.334779602320217,0.006321827077459652,0.0036930767102401063,0.011086958115240672,0.0344268309235205
2005-02-10,7.317763356198109,7.3226557145289535,7.311452141722806,0.004905563266299318,-0.0062980095398481595,1.3204935454425026e-05,-0.017029451057562817,7.317750151262654,0.01819667642252476,0.0014678063628137394,0.011490119835298504,0.04485052299443604
2005-02-11,7.333356298557236,7.3366374151270435,7.3123400355018235,0.0188740589289349,-0.005423320696285039,0.015592942359127449,1.3204935454425026e-05,7.317763356198109,0.004892358330844893,0.0063112144753025845,0.011288538975269588,0.0577817113492336
2005-02-14,7.338374656312232,7.339544195234359,7.333127606419607,0.006187896677123383,-0.00022869213762888307,0.005018357754996039,0.015592942359127449,7.333356298557236,0.003281116569807452,0.021016263055412487,0.010828682488139037,0.07212892610429078
2005-02-15,7.344266787052613,7.353190847283089,7.336507111603524,0.014816190970856624,-0.001867544708708202,0.00589213074038053,0.005018357754996039,7.338374656312232,0.0011695389221273444,0.005247049892624922,0.011137353330247901,0.022689550555504034
2005-02-16,7.341101429397677,7.3445187378385075,7.336526670140317,0.0002519507858949055,-0.007740116912295925,-0.003165357654935974,0.00589213074038053,7.344266787052613,0.008924060230476094,0.007759675449088732,0.011061759906978707,0.09988776348803885
2005-02-17,7.325998425160539,7.343872404761973,7.325952304950856,0.0027709753642959356,-0.015149124446820927,-0.015103004237137618,-0.003165357654935974,7.341101429397677,0.0034173084408308796,0.0045747592573599505,0.01096726902902974,0.037461804791416586
2005-02-18,7.323434725607912,7.329120008252201,7.321671231548559,0.0031215830916622167,-0.004327193611979752,-0.002563699552626808,-0.015103004237137618,7.325998425160539,0.017873979601433554,4.61202096833091e-05,0.011042862452298935,0.05675692754598316
2005-02-22,7.309259182728731,7.328772168647452,7.308931172249067,0.005337443039540091,-0.014503553358845345,-0.014175542879181435,-0.002563699552626808,7.323434725607912,0.005685282644289025,0.0017634940593529436,0.011257042416458833,0.025260997960166787
2005-02-23,7.31127848002221,7.315810373277542,7.306524680953433,0.00655119054881137,-0.0027345017752979928,0.002019297293479383,-0.014175542879181435,7.309259182728731,0.019512985918721526,0.0003280104796639094,0.011968874978625529,0.053805337888601645
2005-02-24,7.324957873123945,7.325069906664314,7.307698496297141,0.013791426642104199,-0.003579983725068736,0.013679393101734938,0.002019297293479383,7.31127848002221,0.004531893255331987,0.004753799068777376,0.011616108473574926,0.04483142199091983
2005-02-25,7.330994831178766,7.331714969726466,7.322160287302352,0.0067570966025209955,-0.0027975858215931737,0.006036958054821184,0.013679393101734938,7.324957873123945,0.00011203354036926072,0.017259376826803674,0.011093257667306164,0.06196666487695346
2005-02-28,7.320540211378384,7.329552916353118,7.311999671617125,-0.0014419148256479275,-0.01899515956164155,-0.01045461980038187,0.006036958054821184,7.330994831178766,0.0007201385476998112,0.008834543876414358,0.010923173366088003,0.03438736455260871
2005-03-01,7.331224011529876,7.332611161689538,7.323302690206282,0.012070950311153794,0.0027624788278979295,0.010683800151491951,-0.01045461980038187,7.320540211378384,0.009012704974733943,0.00854053976125968,0.011383029853218554,0.03317045228613624
2005-03-02,7.329933297952807,7.340277690795771,7.323157503644115,0.009053679265894843,-0.008066507885761354,-0.0012907135770694467,0.010683800151491951,7.331224011529876,0.001387150159661843,0.007921321323594022,0.011200347649386112,0.021265443946971718
2005-03-03,7.321115812459046,7.333467395184339,7.314765823147955,0.003534097231532307,-0.015167474804852255,-0.008817485493761268,-0.0012907135770694467,7.329933297952807,0.01034439284296429,0.006775794308691907,0.011464922828553239,0.03628640467367683
2005-03-04,7.326847091104596,7.333408538637824,7.324681153599938,0.012292726178777968,0.003565341140892464,0.00573127864555012,-0.008817485493761268,7.321115812459046,0.012351582725293575,0.006349989311090987,0.011817689333603843,0.046294628847169506
2005-03-07,7.342908599192252,7.347641156162839,7.328916542378574,0.02079406505824366,0.0020694512739778403,0.01606150808765605,0.00573127864555012,7.326847091104596,0.006561447533227849,0.0021659375046576557,0.011420825964094801,0.03877094974193529
2005-03-08,7.332140287913808,7.345726336459713,7.331387691045751,0.0028177372674615953,-0.011520908146501085,-0.010768311278443576,0.01606150808765605,7.342908599192252,0.004732556970587609,0.01399205681367821,0.011168849889058656,0.05152068651113151
2005-03-09,7.327767384898035,7.338218624974537,7.326761590542708,0.006078337060729133,-0.005378697371099861,-0.004372903015773311,-0.010768311278443576,7.332140287913808,0.013586048545905172,0.000752596868057509,0.011250742864393341,0.05591870245398223
2005-03-10,7.329343052200752,7.33170186785317,7.316242508585708,0.003934482955134655,-0.011524876312327237,0.0015756673027169654,-0.004372903015773311,7.327767384898035,0.010451240076502444,0.0010057943553265503,0.011212945552000394,0.03205220678613596
2005-03-11,7.316973345688653,7.335536177656865,7.314546168010512,0.006193125456112725,-0.014796884190239723,-0.012369706512099121,0.0015756673027169654,7.329343052200752,0.0023588156524176895,0.013100543615044202,0.011263340767007623,0.036589544812791974
2005-03-14,7.3232300995600905,7.32327634548659,7.314952203687182,0.006302999797937581,-0.002021142001471077,0.006256753871437759,-0.012369706512099121,7.316973345688653,0.018562831968211846,0.002427177678140602,0.01169800024739291,0.056561809332158486
2005-03-15,7.314592817272841,7.326748503896142,7.313806884988655,0.0035184043360514394,-0.009423214571435246,-0.008637282287249803,0.006256753871437759,7.3232300995600905,4.624592649982162e-05,0.008277895872908836,0.011559413706502207,0.04169501243690377
2005-03-16,7.303997978086686,7.318645666398536,7.301566068653455,0.004052849125695701,-0.01302674861938602,-0.010594839186154559,-0.008637282287249803,7.314592817272841,0.012155686623301243,0.0007859322841854421,0.011767294118596613,0.059455188865883635
2005-03-17,7.3049395318413275,7.3110848075815555,7.3018897542864085,0.007086829494869384,-0.002108223800277642,0.0009415537546413333,-0.010594839186154559,7.303997978086686,0.01464768831185026,0.0024319094332314606,0.011975174530691022,0.038200896101219683
2005-03-18,7.302765945633534,7.306913840087526,7.296589531046017,0.0019743082461989303,-0.008350000795310564,-0.0021735862077933987,0.0009415537546413333,7.3049395318413275,0.006145275740228051,0.0030497775549189754,0.011628706376189207,0.03638712210120287
2005-03-21,7.302799579369308,7.306913840087526,7.29365689135614,0.004147894453992329,-0.009109054277393724,3.3633735774252216e-05,-0.0021735862077933987,7.302765945633534,0.004147894453992329,0.006176414587517165,0.011263340767007623,0.05205222331112491
2005-03-22,7.289671929681898,7.306826618046814,7.289603688823303,0.0040270386775054234,-0.013195890546005451,-0.013127649687410425,3.3633735774252216e-05,7.302799579369308,0.004114260718218077,0.009142688013167977,0.011231844208196867,0.049800465547337414
2005-03-23,7.294221050351104,7.299885204037389,7.288538311146893,0.010213274355491464,-0.0011336185350048211,0.004549120669206097,-0.013127649687410425,7.289671929681898,0.01715468836491585,6.82408585950256e-05,0.01135783284647329,0.0440252062726878
2005-03-24,7.292976822751921,7.303816280727287,7.292976822751921,0.00959523037618304,-0.0012442275991828566,-0.0012442275991828566,0.004549120669206097,7.294221050351104,0.005664153686285367,0.005682739204210918,0.011137353330247901,0.04999633563779682
2005-03-28,7.294859493434034,7.303069019591819,7.294859493434034,0.010092196839897483,0.0018826706821126749,0.0018826706821126749,-0.0012442275991828566,7.292976822751921,0.010839457975365896,0.0,0.010803484279877072,0.04684298800085829
2005-03-29,7.289159884653419,7.302112289115386,7.284999229841715,0.0072527956813521754,-0.009860263592318397,-0.005699608780615151,0.0018826706821126749,7.294859493434034,0.008209526157784808,0.0,0.011175149441124148,0.023905524314036253
2005-03-30,7.307698496297141,7.307698496297141,7.2929972514710135,0.018538611643722724,0.003837366817594834,0.018538611643722724,-0.005699608780615151,7.289159884653419,0.012952404461967326,0.004160654811703246,0.011332634638211325,0.042058345487685944
2005-03-31,7.301505386516228,7.307068200358071,7.29889157434102,-0.000630295939070713,-0.008806921956121094,-0.006193109780913808,0.018538611643722724,7.307698496297141,0.0,0.01470124482612789,0.010935772470218985,0.0469145024854436
2005-04-01,7.29257538849746,7.310269341070579,7.290627062778374,0.008763954554351194,-0.010878323737853357,-0.008929998018767371,-0.006193109780913808,7.301505386516228,0.005562813841843095,0.0026138121752072863,0.011118454674051427,0.017579209101238558
2005-04-04,7.29757867126119,7.301188330401804,7.287061212970445,0.00861294190434414,-0.005514175527014942,0.005003282763730077,-0.008929998018767371,7.29257538849746,0.017693952573118565,0.001948325719085986,0.011093257667306164,0.030789148650300024
2005-04-05,7.302327945923878,7.304690786430725,7.298140622701889,0.007112115169534583,0.0005619514406989268,0.004749274662687597,0.005003282763730077,7.29757867126119,0.0036096591406140632,0.010517458290745019,0.011383029853218554,0.02634617589563737
2005-04-06,7.300249996701252,7.311478881314645,7.2984247837801774,0.0091509353907675,-0.003903162143700456,-0.002077949222625719,0.004749274662687597,7.302327945923878,0.002362840506846986,0.00418732322198867,0.01113105377818241,0.035189286721287516
2005-04-07,7.313027009018968,7.313027009018968,7.300560592240191,0.012777012317715553,0.0003105955389388626,0.012777012317715553,-0.002077949222625719,7.300249996701252,0.01122888461339322,0.001825212921074737,0.010929472918153493,0.028074125657664872
2005-04-08,7.303573993604689,7.315358074565792,7.303459607769804,0.0023310655468238295,-0.009567401249163332,-0.009453015414278454,0.012777012317715553,7.313027009018968,0.0,0.01246641677877669,0.010501112989833698,0.05749392243332041
2005-04-11,7.298817189803889,7.308087198986985,7.297856298212938,0.004513205382295382,-0.005717695391751043,-0.004756803800800569,-0.009453015414278454,7.303573993604689,0.011784080961102283,0.00011438583488487808,0.01068379519366614,0.032203194222764076
2005-04-12,7.305967504531059,7.306598494397237,7.286479374656696,0.007781304593348359,-0.012337815147192899,0.007150314727169871,-0.004756803800800569,7.298817189803889,0.00927000918309595,0.0009608915909504745,0.010645999082789893,0.04838699944284164
2005-04-13,7.287341774849439,7.302806322427146,7.286171146479299,-0.0031611821039128074,-0.019796358051759277,-0.01862572968161924,0.007150314727169871,7.305967504531059,0.0006309898661784885,0.01948812987436277,0.010230238258601079,0.0812297571172409
2005-04-14,7.273182810446948,7.28811456251201,7.2726414016422956,0.0007727876625702734,-0.014700373207143791,-0.014158964402491314,-0.01862572968161924,7.287341774849439,0.015464547577706433,0.0011706283701400366,0.01012314827652113,0.04431495821639375
2005-04-15,7.250344458773452,7.268550701569073,7.249797649484701,-0.0046321088778746855,-0.023385160962247298,-0.022838351673495794,-0.014158964402491314,7.273182810446948,0.014931752065061588,0.0005414088046524768,0.011345233742342307,0.12454613916747936
2005-04-18,7.251330785022304,7.2575385365462335,7.247856612330168,0.007194077772781249,-0.0024878464432838143,0.0009863262488520874,-0.022838351673495794,7.250344458773452,0.018206242795621108,0.0005468092887515041,0.013764206465722698,0.1923995198413615
2005-04-19,7.258975406604547,7.261246179738951,7.25172791647128,0.009915394716646375,0.000397131448975685,0.00764462158224255,0.0009863262488520874,7.251330785022304,0.006207751523929161,0.0034741726921359017,0.013468133526228115,0.06399963330833502
2005-04-20,7.24910842426935,7.266904149984309,7.247692922247953,0.007928743379761904,-0.011282484356593514,-0.009866982335196894,0.00764462158224255,7.258975406604547,0.002270773134403825,0.007247490133266865,0.01203816884982923,0.10118737517768173
2005-04-21,7.277503392023142,7.278194061795376,7.257883842050836,0.029085637526025998,0.008775417781485828,0.028394967753792244,-0.009866982335196894,7.24910842426935,0.0177957257149588,0.0014155020213966196,0.012743701859930436,0.0920424044891286
2005-04-22,7.25926387294408,7.271509088022009,7.253208497640369,-0.0059943040011329884,-0.024294894382773435,-0.01823951907906185,0.028394967753792244,7.277503392023142,0.000690669772233754,0.019619549972306416,0.011666503688582155,0.09852663111954296
2005-04-25,7.270528630788977,7.272141418501436,7.263140377756257,0.012877545557355319,0.0038765048121769397,0.011264757844896778,-0.01823951907906185,7.25926387294408,0.012245215077928862,0.006055375303711585,0.011994073186887494,0.051924925034915415
2005-04-26,7.258714959470083,7.277123286469683,7.258714959470083,0.006594655680705941,-0.011813671318893881,-0.011813671318893881,0.011264757844896778,7.270528630788977,0.001612787712458541,0.007388253032719838,0.0117042997994584,0.04278442056175402
2005-04-27,7.261056545300769,7.264807141624183,7.250983208886081,0.006092182154099568,-0.007731750584002661,0.0023415858306856663,-0.011813671318893881,7.258714959470083,0.018408326999599822,0.0,0.011767294118596613,0.047974673568658144
2005-04-28,7.250841338168868,7.262411144938457,7.250521925476598,0.0013545996376880254,-0.010534619824171365,-0.010215207131900605,0.0023415858306856663,7.261056545300769,0.0037505963234139017,0.010073336414688328,0.011817689333603843,0.09369857621021938
2005-04-29,7.258968361418355,7.260114956297947,7.2401907971155985,0.009273618129078898,-0.01065054105326979,0.008127023249486776,-0.010215207131900605,7.250841338168868,0.01156980676958863,0.00031941269227075963,0.012680707540792225,0.07019520886745667
2005-05-02,7.261021392109589,7.265464721822003,7.255308731224867,0.00649636040364765,-0.0036596301934883613,0.002053030691233637,0.008127023249486776,7.258968361418355,0.0011465948795921221,0.018777564302756566,0.011679102792713138,0.14598734570380056
2005-05-03,7.263756986093899,7.2700344726463655,7.259313173634412,0.00901308053677674,-0.0017082184751764373,0.002735593984310114,0.002053030691233637,7.261021392109589,0.0044433297124140125,0.005712660884721998,0.01310276791704653,0.10589485867400761
2005-05-04,7.2808348933225915,7.28152326674663,7.265163950259151,0.017766280652731226,0.0014069641652518783,0.017077907228692624,0.002735593984310114,7.263756986093899,0.006277486552466627,0.004443812459486551,0.012687007092857718,0.008933077200096395
2005-05-05,7.2794291977242604,7.284368111729797,7.273744667467301,0.0035332184072052186,-0.007090225855290733,-0.001405695598331036,0.017077907228692624,7.2808348933225915,0.0006883734240386019,0.015670943063440745,0.011540515050305733,0.07320336079936185
2005-05-06,7.283448228756631,7.2867121338948095,7.279111883775314,0.0072829361705490925,-0.00031731394894674025,0.00401903103237089,-0.001405695598331036,7.2794291977242604,0.004938914005536255,0.005684530256959697,0.01141452761354601,0.0354550153454638
2005-05-09,7.288504110889871,7.288504110889871,7.27708877794677,0.00505588213323982,-0.006359450809861222,0.00505588213323982,0.00401903103237089,7.283448228756631,0.0032639051381782025,0.00433634498131763,0.01107435901110969,0.025389276508409164
2005-05-10,7.279567070361474,7.285095240104759,7.275940712080123,-0.0034088707851118727,-0.012563398809747994,-0.008937040528397056,0.00505588213323982,7.288504110889871,0.0,0.011415332943101042,0.011572012810633189,0.03656322825384706
2005-05-11,7.285883481469239,7.286890114279167,7.267406757880464,0.007323043917693006,-0.012160312481009683,0.006316411107764708,-0.008937040528397056,7.279567070361474,0.005528169743285183,0.0036263582813509387,0.011408228061480518,0.032698959226844515
2005-05-12,7.282616866143078,7.291772036216463,7.277226973619407,0.005888554747223829,-0.00865650784983174,-0.0032666153261606823,0.006316411107764708,7.285883481469239,0.0010066328099282984,0.01847672358877439,0.011257042416458833,0.11137397470489097
2005-05-13,7.293446162711067,7.299047095272479,7.283365811131555,0.01643022912940051,0.000748944988476552,0.010829296567989033,-0.0032666153261606823,7.282616866143078,0.009155170073384511,0.005389892523671058,0.011849185892414597,0.08455742370277708
2005-05-16,7.300256756972949,7.300688824891977,7.290190541320385,0.0072426621809098535,-0.0032556213906822506,0.00681059426188213,0.010829296567989033,7.293446162711067,0.005600932561411476,0.010080351579512481,0.011597209817378452,0.05709678964049214
2005-05-17,7.306625364087352,7.306625364087352,7.292636614936153,0.006368607114402458,-0.007620142036796729,0.006368607114402458,0.00681059426188213,7.300256756972949,0.00043206791902772324,0.010066215652564381,0.011823988885669334,0.03315216294654144
2005-05-18,7.319374749932577,7.323012295999749,7.306175611294267,0.016386931912396818,-0.0004497527930844569,0.012749385845225447,0.006368607114402458,7.306625364087352,0.0,0.013988749151199187,0.011515318043560468,0.07485052432892791
2005-05-19,7.327405996351883,7.327451969337026,7.319010234155711,0.008077219404448499,-0.00036451577686591463,0.008031246419306193,0.012749385845225447,7.319374749932577,0.003637546067171371,0.013199138638309904,0.011055460354913216,0.07186024515996525
2005-05-20,7.331754274316432,7.331754274316432,7.322867067267061,0.004348277964548508,-0.004538929084822563,0.004348277964548508,0.008031246419306193,7.327405996351883,4.59729851423063e-05,0.008395762196172107,0.01067749684311735,0.05652534653977925
2005-05-23,7.336428953144005,7.3397325133308104,7.329900484536054,0.007978239014378552,-0.001853789780377646,0.004674678827573331,0.004348277964548508,7.331754274316432,0.0,0.00888720704937107,0.010003459791068548,0.0812075383001889
2005-05-24,7.339842824632268,7.339979191252831,7.332630796573288,0.0035502381088257096,-0.003798156570717026,0.0034138714882629984,0.004674678827573331,7.336428953144005,0.003303560186805221,0.006528468607950977,0.010104250821841358,0.06393151150041154
2005-05-25,7.334792663931679,7.336871823317189,7.329362751357789,-0.0029710013150792136,-0.010480073274479196,-0.005050160700589501,0.0034138714882629984,7.339842824632268,0.0001363666205627112,0.0072120280589800245,0.009978262183564934,0.061154453317755486
2005-05-26,7.345235748048736,7.346732526474823,7.3393688436428715,0.011939862543144386,0.004576179711192729,0.010443084117056856,-0.005050160700589501,7.334792663931679,0.0020791593855102874,0.005429912573889695,0.00983967504191588,0.03769286926902726
2005-05-27,7.34588120083593,7.346674524237903,7.340679906320528,0.0014387761891674344,-0.004555841728207888,0.0006454527871948557,0.010443084117056856,7.345235748048736,0.0014967784260875305,0.005866904405864126,0.009480608984799787,0.058644391736832
2005-05-31,7.341244034161773,7.34612636685129,7.338589219163465,0.0002451660153592883,-0.007291981672465475,-0.004637166674157811,0.0006454527871948557,7.34588120083593,0.0007933234019725788,0.0052012945154027435,0.009543602703179646,0.0551214583487214
2005-06-01,7.352120536047858,7.357377594848437,7.3406150591154455,0.01613356068666416,-0.0006289750463270849,0.010876501886085244,-0.004637166674157811,7.341244034161773,0.004882332689517099,0.002654814998307664,0.010148346484783095,0.03894964078814356
2005-06-02,7.358168233565802,7.358168233565802,7.347976049820725,0.006047697517944428,-0.004144486227132482,0.006047697517944428,0.010876501886085244,7.352120536047858,0.005257058800578918,0.011505476932412328,0.009997160239003058,0.07567713978243162
2005-06-03,7.342442550454463,7.356369281652612,7.340868010683536,-0.0017989519131900167,-0.01730022288226607,-0.015725683111339706,0.006047697517944428,7.358168233565802,0.0,0.01019218374507691,0.009417614665661574,0.08275638109052785
2005-06-06,7.342953943984501,7.345074319735719,7.3392584007521,0.002631769281256524,-0.003184149702362582,0.0005113935300382622,-0.015725683111339706,7.342442550454463,0.013926731198149689,0.0015745397709263642,0.009820776986477757,0.060902571834801744
2005-06-07,7.333754769540771,7.352139791583453,7.333722081282311,0.009185847598952357,-0.009231862702189453,-0.009199174443729419,0.0005113935300382622,7.342953943984501,0.002120375751218262,0.003695543232400844,0.009915267864426723,0.037551368366632865
2005-06-08,7.33150555886891,7.338394178357025,7.329179037649539,0.004639408816253798,-0.00457573189123206,-0.002249210671861235,-0.009199174443729419,7.333754769540771,0.018385022042681776,3.268825846003409e-05,0.009833375489850388,0.06872184308337514
2005-06-09,7.339186959191009,7.341321817201176,7.326866839490888,0.009816258332265626,-0.0046387193780219604,0.0076814003220988525,-0.002249210671861235,7.33150555886891,0.006888619488115033,0.002326521219370825,0.00995306457606132,0.04053755322933705
2005-06-10,7.3271364542576505,7.337958492167216,7.3238041548624455,-0.0012284670237932005,-0.015382804328563537,-0.012050504933358575,0.0076814003220988525,7.339186959191009,0.0021348580101667736,0.012320119700120813,0.009619196126448841,0.055658745455133385
2005-06-13,7.332454228398796,7.3386672089687375,7.326208992331341,0.011530754711086999,-0.0009274619263095474,0.005317774141145648,-0.012050504933358575,7.3271364542576505,0.010822037909565374,0.003332299395204963,0.009997160239003058,0.04776457109922294
2005-06-14,7.3293693176572345,7.335731776632798,7.327044396893889,0.003277548234001948,-0.005409831504906926,-0.003084910741561586,0.005317774141145648,7.332454228398796,0.006212980569941351,0.0062452360674551954,0.009915267864426723,0.040030322652019557
2005-06-15,7.332689619100353,7.336565786066331,7.32040779321942,0.007196468409096823,-0.008961524437814283,0.0033203014431189004,-0.003084910741561586,7.3293693176572345,0.006362458975563534,0.0023249207633453395,0.009921567416492215,0.03840576513073879
2005-06-16,7.337860994390413,7.339875313428588,7.3315251355687225,0.007185694328234682,-0.0011644835316309,0.005171375290059288,0.0033203014431189004,7.332689619100353,0.003876166965977923,0.012281825880933184,0.009732585059835932,0.07843466862874848
2005-06-17,7.338322675025642,7.346416582096036,7.334694856989443,0.008555587705623147,-0.0031661374009699372,0.0004616806352295555,0.005171375290059288,7.337860994390413,0.002014319038175394,0.006335858821690188,0.009430213769792558,0.05741956024925843
2005-06-20,7.3377894529230705,7.343115714921631,7.330444567946579,0.004793039895989004,-0.007878107079063668,-0.0005332221025717843,0.0004616806352295555,7.338322675025642,0.008093907070393591,0.0036278180361994927,0.00921603380563266,0.06475626828872016
2005-06-21,7.337249352177977,7.341308840593727,7.3336176311483845,0.003519387670656293,-0.004171821774686002,-0.0005401007450931417,-0.0005332221025717843,7.3377894529230705,0.005326261998560788,0.007344884976491883,0.009260129468574397,0.09601467548432252
2005-06-22,7.33586862542075,7.3431286681033034,7.331669192311509,0.00587931592532609,-0.005580159866468648,-0.0013807267572270021,-0.0005401007450931417,7.337249352177977,0.004059488415749435,0.0036317210295928604,0.008460104979765874,0.10886444664822292
2005-06-23,7.323797551918482,7.3453648404168685,7.323692059950149,0.00949621499611819,-0.012176565470601197,-0.012071073502267993,-0.0013807267572270021,7.33586862542075,0.007260042682553092,0.004199433109241646,0.008844368644385583,0.07421278987021696
2005-06-24,7.313340415693872,7.325155551982336,7.313340415693872,0.0013580000638535594,-0.010457136224609975,-0.010457136224609975,-0.012071073502267993,7.323797551918482,0.021567288498386183,0.00010549196833320451,0.00949320748817242,0.082464270082244
2005-06-27,7.309045015679821,7.3157438930773955,7.306544834776257,0.0024034773835230894,-0.006795580917615673,-0.004295400014051154,-0.010457136224609975,7.313340415693872,0.011815136288463535,0.0,0.009638094181886964,0.03294105416160997
